x y z
6055455.919788 1.218778 -3511659.169454
5815830.187723 -1.326786 -3895699.355483
5551865.013708 1.209157 -4263442.411677
5264670.138395 4.262212 -4613361.197622
4955506.686793 9.898887 -4943988.653208
4625573.705801 1.782941 -5253960.876108
4276307.202286 -4.183934 -5541972.545040
3909170.849640 -3.606456 -5806754.329835
3525650.168232 -0.437819 -6047309.519315
3127410.791801 -0.403944 -6262526.469227
2716090.012858 -0.092400 -6451547.652282
2293413.656638 1.049132 -6613628.770040
1861152.614264 -0.289702 -6748041.207317
1421085.228381 3.521677 -6854246.840503
975096.046355 -0.666386 -6931787.208579
525023.970288 0.063275 -6980267.621212
72753.182698 0.055747 -6999625.196923
-379821.132339 -0.045207 -6989674.897602
-830824.483697 -0.108402 -6950535.559918
-1278316.439841 0.779280 -6882281.288390
-1720488.611182 1.101767 -6785259.194725
-2155452.998801 1.205704 -6659868.463780
-2581418.995020 -4.688452 -6506641.719990
-2996591.209366 -2.173469 -6326179.074874
-3399213.545377 0.994510 -6119275.327584
-3787592.467247 0.310763 -5886770.418540
-4160194.726035 4.877346 -5629670.557781
-4515397.187200 -4.858976 -5348974.400567
-4851646.044996 10.912994 -5045926.439914
-5167653.843126 6.533581 -4721805.461931
-5462035.729715 3.858718 -4377902.621020
-5733585.579310 5.861923 -4015713.386235
-5981192.533231 8.200758 -3636730.217928
-6203732.368391 1.695628 -3242549.278334
-6400346.748462 4.256042 -2834773.493046
-6570202.622407 1.514113 -2415176.606564
-6712537.102781 -1.014477 -1985443.663457
-6826837.433615 -12.025400 -1547408.995234
-6912587.897518 -4.547214 -1102936.576866
-6969405.787617 0.248535 -653844.139889
-6997074.095892 -10.719861 -201976.357558
-6995512.797247 -7.687978 250686.247886
-6964647.190638 -5.551899 702370.253393
-6904703.530920 2.616923 1151040.161728
-6815868.258620 -4.320365 1594922.420052
-6698537.189947 -2.546786 2032117.238230
-6553184.289591 7.810102 2460821.015619
-6380407.406974 3.831597 2879278.306043
-6180986.718032 -10.212346 3285626.488674
-5955714.551395 1.457924 3678255.696979
-5705487.170774 -8.260794 4055532.197766
-5431433.632305 1.716659 4415837.202419
-5134633.812514 -0.336903 4757674.502817
-4816399.212793 4.100148 5079588.888210
-4478035.718971 -2.042153 5380273.181099
-4120896.937760 8.967699 5658468.544062
-3746539.765216 -3.429173 5912990.312392
-3356537.693000 -12.922417 6142786.370184
-2952448.015954 1.134792 6346887.910971
-2536035.073937 -0.660266 6524449.450465
-2109011.940312 -1.875662 6674718.139532
-1673222.985334 0.725678 6797090.093140
-1230400.320487 0.714855 6891031.310465
-782403.536046 1.587222 6956138.201096
-331147.014867 -0.483043 6992148.635261
121480.855840 -0.163481 6998949.734350
573609.012448 0.888594 6976463.124598
1023311.570972 0.960191 6924785.089167
1468772.416010 -1.566705 6844170.018502
1908111.072698 -1.345008 6734930.751329
2339426.733011 2.151103 6597517.060410
2760944.645355 -2.923287 6432508.677373
3170955.912285 0.619320 6240604.949228
3567654.589736 -1.152289 6022599.154403
3949450.958053 -0.592178 5779413.122734
4314764.329836 1.194246 5512045.809661
4662057.545867 -5.363506 5221623.837913
4989801.999714 0.628098 4909384.988429
5296684.321819 2.470523 4576590.926671
5581438.899499 -4.359362 4224667.199286
5842761.933069 -9.146118 3855107.124588
6079784.246544 -2.630284 3469363.434681
6291301.083263 -1.309708 3069151.136293
6476505.106387 -1.047721 2656112.572949
6634658.153786 10.507961 2231904.864017
6765051.530878 4.046077 1798408.973913
6867134.619096 5.656873 1357398.624052
6940504.913211 1.716125 910701.760862
6984867.733662 -15.167284 460221.047313
6999975.309999 -2.692225 7772.802525
6985874.735645 -6.880091 -444661.165361
6942505.752878 -6.464260 -895278.792275
6870148.959572 -3.901429 -1342161.386553
6769024.178897 0.662945 -1783413.490410
6639566.869481 10.975830 -2217173.450697
6482425.468442 5.360024 -2641729.054708
6298085.498930 11.689326 -3055145.438531
6087449.391101 -4.717513 -3455822.415831
5851331.893553 6.084065 -3842070.142832
5590783.050118 -13.094002 -4212263.884374
5306826.860361 4.604276 -4564820.144049
5000690.882514 -2.407523 -4898297.546511
4673634.755319 -1.769054 -5211284.441726
4327019.047439 1.045931 -5502440.433756
3962299.513916 0.451159 -5770611.436757
3581052.137227 1.771617 -6014696.278611
3184783.499067 -3.229284 -6233560.352213
2775242.345756 1.195664 -6426382.873955
2354053.742125 -3.952185 -6592306.754792
1923048.108986 1.523807 -6730645.899616
1483969.890480 2.134141 -6840902.295975
1038718.688281 0.745659 -6922467.213776
589113.882300 0.775208 -6975175.998205
137039.538386 0.109372 -6998691.496391
-315626.274708 -0.059834 -6992890.679741
-766930.983447 0.319315 -6957852.091031
-1215064.023099 0.523510 -6893757.493763
-1658091.695745 2.372304 -6800790.777228
-2094183.728958 -3.179609 -6679423.216127
-2521528.807763 -7.335129 -6530036.023313
-2938356.541082 -5.100857 -6353460.211029
-3342875.704657 2.421114 -6150207.998336
-3733379.526436 -2.127040 -5921268.954924
-4108328.673245 -7.357289 -5667614.726521
-4466037.527619 -5.123713 -5390216.802734
-4805114.376441 6.477201 -5090289.923464
-5124062.696962 -11.394368 -4769033.979120
-5421598.383403 5.608902 -4427867.755428
-5696495.409776 3.440213 -4068198.533926
-5947508.599638 1.288402 -3691493.148680
-6173670.712808 -0.146422 -3299360.264621
-6374015.625843 -3.375330 -2893417.892327
-6547688.266617 8.567694 -2475356.852007
-6694017.056763 4.165548 -2046997.918981
-6812326.063592 -2.748079 -1610018.698511
-6902129.169096 -2.648978 -1166360.129470
-6963093.513310 11.621489 -717789.440944
-6994950.531253 -11.203581 -266240.289184
-6997504.667092 10.327305 186435.448672
-6970849.450598 -7.201777 638332.548630
-6915032.069724 -0.937603 1087559.635664
-6830242.055236 -5.344600 1532248.521344
-6716939.359298 -0.634874 1970505.730243
-6575498.140330 -17.989832 2400544.971771
-6406613.531939 4.766422 2820533.156193
-6210932.632081 -2.365561 3228708.179506
-5989243.351793 0.811482 3623421.894180
-5742507.483046 -6.178376 4002946.319843
-5471753.556810 8.242372 4365758.945004
-5178165.083796 -4.618508 4710293.169158
-4862900.673455 2.740879 5035131.511907
-4527211.774926 -8.046378 5338927.525706
-4172701.746679 -2.273293 5620366.344311
-3800673.052269 5.819808 5878325.370944
-3412831.829318 3.934661 6111682.112826
-3010639.516684 -0.673240 6319501.709817
-2595889.462573 -2.770241 6500883.216897
-2170225.774238 1.267519 6655071.263682
-1735590.100427 0.878697 6781439.825051
-1293637.642060 -1.372785 6879438.403365
-846262.454550 -2.183819 6948663.607260
-395382.444687 -0.110266 6988861.133081
57189.928533 0.054028 6999724.355594
509521.203075 0.511023 6981447.426378
959710.838046 1.584902 6933914.908026
1405853.641382 0.412266 6857373.347444
1846143.355158 -2.417937 6752165.409344
2278727.043174 -0.490206 6618720.890850
2701748.979840 5.560369 6457594.823681
3113509.008943 -4.702098 6269469.420010
3512219.890996 -2.449186 6055115.469125
3896247.826928 6.821972 5815440.814456
4263970.271552 -2.403827 5551440.472971
4613892.099441 6.828939 5264234.530408
4944474.553306 -5.800888 4954992.810424
5254400.540626 3.045775 4625065.522359
5542374.146852 1.896942 4275755.305244
5807139.225866 0.324160 3908593.332994
6047627.720576 -1.226669 3525073.612893
6262842.677497 1.344070 3126804.269008
6451842.773096 4.800934 2715458.504010
6613873.793396 -0.846835 2292768.166275
6748264.921725 16.132057 1860476.414928
6854389.050900 -3.434709 1420413.162581
6931834.824854 -11.752332 974423.398181
6980343.479788 -4.212071 524348.045352
6999662.841205 5.217252 72036.418162
6989648.799465 -4.627107 -380502.904386
6950456.495399 -7.471684 -831514.553950
6882190.250053 -7.478735 -1279025.003044
6785099.388485 -8.675178 -1721152.610907
6659654.480605 10.906554 -2156081.459041
6506384.414846 3.443894 -2582056.432916
6325868.031439 -6.309470 -2997136.996502
6118931.274040 -4.703305 -3399796.589708
5886373.490406 0.474502 -3788182.241037
5629223.014220 -4.910945 -4160737.996863
5348536.127726 -6.589476 -4515890.243067
5045453.430940 -5.067016 -4852116.353897
4721282.139313 -4.097455 -5168113.390625
4377384.462076 0.704525 -5462495.283721
4015163.426038 -1.986616 -5733985.687265
3636135.907135 7.744307 -5981546.936863
3241945.072511 -2.808154 -6204052.982801
2834140.200409 -0.275883 -6400618.076568
2414517.973161 -1.034893 -6570393.989397
1984772.767212 -0.238640 -6712728.270647
1546749.640833 -0.191768 -6826966.040395
1102244.843484 2.864003 -6912708.582466
653150.431392 0.091766 -6969420.218119
201312.505172 0.082153 -6997143.722574
-251382.344009 0.297891 -6995454.815485
-703014.002606 -0.184360 -6964588.547901
-1151682.766589 1.113501 -6904638.413238
-1595602.303008 0.406937 -6815756.069228
-2032770.110418 -0.783071 -6698339.579197
-2461492.770626 -0.778328 -6552944.592416
-2879858.432431 4.894624 -6380147.643123
-3286239.285468 3.735606 -6180703.916412
-3678869.724662 2.815973 -5955341.110192
-4056088.943540 -2.754451 -5705079.728894
-4416355.922840 -8.472026 -5431000.465121
-4758166.746881 -1.425547 -5134207.152542
-5080047.177950 -10.235792 -4815892.550321
-5380707.020707 2.610904 -4477505.642466
-5658839.438686 8.816322 -4120343.650234
-5913338.385124 -14.371222 -3745951.206126
-6143100.175944 3.528017 -3355945.813398
-6347158.327584 -9.769374 -2951872.771927
-6524678.527463 -7.239405 -2535365.209749
-6674942.822179 -4.489465 -2108430.504562
-6797239.170667 13.015371 -1672564.360359
-6891135.437357 4.448297 -1229694.000655
-6956224.179317 6.435300 -781738.554819
-6992176.296232 -4.183114 -330444.514891
-6998935.142131 2.256616 122146.424270
-6976407.878316 7.857807 574290.441532
-6924688.604298 -7.144149 1024003.365030
-6844017.627534 8.019683 1469454.799451
-6734723.584946 3.659408 1908748.627049
-6597276.941208 2.355551 2340062.545644
-6432253.347369 -7.366707 2761560.372991
-6240299.590272 -5.309718 3171532.852284
-6022268.817820 5.421652 3568250.116929
-5779039.674429 1.865515 3950043.833376
-5511649.647105 -2.329786 4315312.231140
-5221172.449743 7.161783 4662540.957471
-4908908.327353 -1.091368 4990259.654293
-4576095.263789 -1.001377 5297113.671179
-4224111.874515 -4.184329 5581823.804113
-3854515.251296 4.101033 5843178.211918
-3468767.618315 -2.510431 6080096.772947
-3068563.629217 -0.255638 6291589.375578
-2655479.950271 -2.315631 6476772.667962
-2231318.866155 0.228053 6634862.433094
-1797788.099965 1.010566 6765209.620285
-1356749.370245 0.218766 6867260.276909
-910055.955453 -0.659472 6940606.589555
-459540.555356 -0.063534 6984916.593331
-7096.324745 -0.006224 6999973.803450
445356.436149 0.062898 6985805.357151
896006.780378 -0.200477 6942449.752792
1342809.442916 1.956575 6869994.922808
1784081.397913 -1.438757 6768843.591866
2217819.416985 -0.143531 6639367.100148
2642304.037746 1.291902 6482137.707703
3055779.344271 1.936930 6297801.548364
3456444.504224 -0.265492 6087119.678844
3842652.766073 6.264449 5850974.351915
4212833.997977 2.495540 5590368.886382
4565343.668356 4.309182 5306386.024456
4898764.259638 2.991449 5000213.584670
5211736.504374 -11.300554 4673108.767353
5502910.483985 -5.805769 4326472.068446
5771001.006509 -3.073087 3961758.539002
6015000.314650 6.589380 3580464.730509
6233818.721072 -9.504975 3184210.593843
6426640.402670 -3.616167 2774611.512748
6592537.964478 -7.761617 2353417.949964
6730855.266886 10.808384 1922378.842828
6841059.737702 1.716431 1483297.544724
6922601.924916 2.952310 1038064.961803
6975214.540358 -6.396272 588437.793347
6998682.868748 8.647283 136356.580715
6992850.652473 -6.452580 -316297.066344
6957779.143494 6.769070 -767625.548335
6893613.281420 13.505536 -1215746.029001
6800620.679259 -14.055285 -1658766.374623
6679174.216057 -1.576330 -2094826.699245
6529830.206612 -1.688218 -2522231.728960
6353174.365445 0.744702 -2938963.713956
6149940.967718 -4.457646 -3343484.687769
5920944.586746 -0.853627 -3733988.256409
5667212.283319 4.340509 -4108852.395270
5389774.714926 2.511490 -4466572.460583
5089819.605400 8.261873 -4805620.823263
4768559.185508 -0.022528 -5124536.585255
4427346.934155 -0.310394 -5422017.116010
4067649.513921 -2.872437 -5696871.681886
3690934.281644 0.540925 -5947874.337104
3298780.951860 -0.180315 -6173996.703305
2892797.114494 1.115946 -6374267.310126
2474766.902355 -2.060695 -6547978.042094
2046380.213524 1.723563 -6694207.721729
1609404.876747 -1.408550 -6812515.149046
1165697.687234 -0.129844 -6902273.796656
717117.708405 -0.195777 -6963145.608766
265568.005035 -0.155009 -6994982.344221
-187102.222732 0.115501 -6997506.413594
-638990.161294 -0.426721 -6970774.387359
-1088244.597131 -1.103021 -6914909.751033
-1532910.835643 2.167445 -6830099.759000
-1971165.183415 0.365235 -6716761.013200
-2401178.572826 -2.106829 -6575270.331663
-2821147.995182 -1.295706 -6406354.254326
-3229352.495448 4.357500 -6210579.175832
-3623998.492893 5.591975 -5988886.355642
-4003530.776399 -1.329676 -5742143.261374
-4366297.447786 2.124359 -5471337.176396
-4710806.762448 -7.448214 -5177652.838804
-5035623.620988 -0.874137 -4862375.556667
-5339364.104866 -0.871273 -4526720.816184
-5620767.634211 -3.798323 -4172142.589057
-5878703.765946 20.949685 -3800117.425915
-6112041.302910 -1.494035 -3412176.625134
-6319791.962535 -0.696628 -3009994.277792
-6501126.118459 -10.394765 -2595251.021485
-6655283.822698 4.879363 -2169594.007929
-6781590.143937 4.152767 -1734894.556623
-6879569.101956 1.195098 -1292943.187105
-6948738.651506 7.392018 -845581.911927
-6988869.440547 -4.998800 -394671.222604
-6999776.388232 -3.674179 57850.216077
-6981369.080812 -2.358999 510171.703848
-6933805.560755 6.815411 960361.249156
-6857234.357241 -2.057985 1406520.355109
-6752001.694649 -9.464565 1846773.367258
-6618495.258649 10.235465 2279348.214833
-6457338.029921 6.348365 2702369.801448
-6269149.826882 -11.326569 3114102.527011
-6054764.217980 -8.602413 3512813.959158
-5815068.875298 2.818478 3896805.116299
-5551028.820245 4.472457 4264519.881776
-5263766.406086 -6.802597 4614396.890544
-4954536.001446 -0.935831 4944969.428656
-4624523.105148 1.112190 5254866.816192
-4275218.101346 -4.094882 5542781.430227
-3908037.927936 9.561357 5807520.114591
-3524463.778401 -5.842035 6047983.214062
-3126172.022253 5.306946 6263138.973762
-2714832.328196 6.238281 6452104.185400
-2292110.923444 0.040160 6614079.198652
-1859806.412341 2.232094 6748403.527581
-1419725.484135 0.731351 6854498.319461
-973734.081982 -1.109715 6931935.330486
-523661.849913 -0.084191 6980385.838947
-71385.844551 0.057917 6999633.588114
381202.925804 0.020286 6989639.973156
832186.854654 0.708599 6950375.317567
1279680.937632 0.531499 6882046.112611
1721815.434129 0.336111 6784942.214294
2156737.673941 1.662727 6659451.272722
2582699.470007 -3.030605 6506134.496458
2997827.292243 0.308507 6325592.649373
3400403.981315 1.538008 6118599.280806
3788776.570012 0.797979 5886018.391478
4161291.055027 3.198353 5628816.596524
4516411.017553 0.307635 5348083.625218
4852617.831126 2.073286 5044991.942570
5168562.668384 0.501478 4720793.463380
5462920.555710 -1.951537 4376837.949593
5734351.366347 0.495479 4014601.159330
5981854.300082 8.463533 3635568.874837
6204371.750886 -6.941923 3241295.470555
6400876.745219 4.304747 2833508.882787
6570623.264463 -7.284223 2413879.049668
6712903.847318 -8.516576 1984141.568144
6827150.370956 4.009268 1546056.479469
6912787.504090 -5.835662 1101572.056701
6969494.616680 -6.424359 652472.133531
6997115.957296 9.509435 200647.110300
6995454.255540 -4.960372 -252071.412603
6964529.501229 2.002285 -703670.013207
6904475.184984 4.402982 -1152361.945496
6815549.402914 6.157532 -1596211.618458
6698158.289769 7.042953 -2033435.492038
6552717.184273 -3.345103 -2462114.427047
6379854.990341 -6.453994 -2880498.334160
6180348.195515 -1.347299 -3286847.983427
5954986.680675 2.824077 -3679446.194172
5704671.302255 -4.720872 -4056633.038689
5430559.950129 -2.071843 -4416842.582117
5133715.760169 -8.335605 -4758669.351787
4815449.998817 -2.136477 -5080536.765351
4476955.053572 -2.783333 -5381162.257088
4119787.066523 -1.952774 -5659262.524798
3745373.401717 -1.409671 -5913749.117675
3355317.456736 7.712139 -6143427.325495
2951232.553372 3.778894 -6347502.274976
2534801.569168 -3.872856 -6524914.002976
2107738.044640 -2.072870 -6675102.434207
1671882.606615 0.854305 -6797410.604512
1229030.340784 0.842623 -6891278.714853
781034.749559 -0.029522 -6956290.740693
329770.917164 -0.055228 -6992235.297149
-122838.043099 -0.144946 -6998943.574071
-574960.644422 -0.137605 -6976270.477670
-1024658.408872 -0.158067 -6924593.375527
-1470108.046782 2.376547 -6843866.792585
-1909400.072271 1.861256 -6734569.265580
-2340712.569461 1.428684 -6597080.346972
-2762208.044997 3.098601 -6431953.001307
-3172147.747257 3.978780 -6239978.419568
-3568826.313678 -2.381814 -6021894.853397
-3950622.001585 -3.439594 -5778631.195099
-4315844.076725 3.507664 -5511209.194575
-4663045.554837 -5.916000 -5220723.313586
-4990754.838712 -1.922874 -4908454.684866
-5297556.947546 0.792319 -4575576.324656
-5582221.599988 13.004503 -4223578.859781
-5843553.302056 6.890965 -3853950.523494
-6080412.923099 -0.395034 -3468166.177169
-6291899.097717 -0.928258 -3067963.802927
-6477041.517798 -5.695315 -2654833.804340
-6635064.891586 -6.594913 -2230630.400987
-6765386.213558 4.921638 -1797135.521057
-6867380.330228 -3.983898 -1356061.207762
-6940702.321544 8.037697 -909370.900786
-6984934.973269 -9.766073 -458832.106468
-6999993.368275 -9.565833 -6406.368817
-6985795.809198 -4.450010 446031.238499
-6942338.009839 2.830736 896651.934152
-6869821.643015 -2.354876 1343496.647572
-6768634.869828 -3.899520 1784724.492992
-6639147.821413 6.516006 2218467.919209
-6481879.774214 -3.359272 2642960.207397
-6297500.884167 4.897943 3056393.721152
-6086780.634717 -4.147520 3457035.184597
-5850596.058491 2.639482 3843226.296282
-5589981.199473 8.595826 4213353.717915
-5305972.445249 -3.856833 4565831.403153
-4999729.651574 1.333605 4899251.874257
-4672609.550466 1.931280 5212184.786030
-4325952.611139 2.635745 5503281.611874
-3961189.443576 -2.121363 5771385.680476
-3579852.910563 -0.641222 6015355.516895
-3183543.268282 2.390590 6234160.772267
-2773971.823067 -6.921889 6426896.142480
-2352788.861674 -2.100292 6592758.202628
-1921729.286482 -2.954944 6731042.345143
-1482654.073811 -1.024214 6841181.562232
-1037371.142552 1.362180 6922705.620798
-587753.233729 -1.110394 6975285.156124
-135675.279336 -0.114515 6998700.322273
316981.915908 -0.234871 6992831.555761
768305.544168 -0.265692 6957717.553493
1216412.770203 0.356614 6893502.419797
1659403.569423 0.587229 6800458.462110
2095527.841421 -2.513389 6678989.874448
2522820.940495 -3.714982 6529575.522437
2939597.423103 -2.824526 6352860.559097
3344088.254352 -3.271279 6149576.112374
3734558.109932 -0.015132 5920568.161022
4109466.377552 -1.479872 5666798.116882
4467116.524670 -9.042602 5389337.948290
4806108.650618 0.187125 5089343.702481
5124990.044489 -2.103341 4768063.357383
5422453.458034 -0.440725 4426843.897106
5697257.727621 -2.404443 4067090.949681
5948207.313170 5.383696 3690345.730098
6174320.563732 3.728003 3298160.170462
6374600.009127 12.062108 2892174.214013
6548212.465714 6.990303 2474101.279672
6694442.161517 -10.899283 2045682.305141
6812637.977589 7.797228 1608718.830023
6902370.226762 -12.646497 1165013.184179
6963218.400601 5.665317 716462.281694
6994989.372154 -0.697885 264864.903093
6997480.890938 8.598837 -187780.478069
6970703.042722 6.792761 -639693.109333
6914794.192722 10.282876 -1088895.803916
6829956.420863 10.182667 -1533548.932676
6716552.888465 0.870537 -1971817.957879
6575027.193968 8.696881 -2401797.938070
6406055.111634 6.435573 -2821760.287034
6210244.092616 14.251283 -3229904.467113
5988533.622025 -2.176124 -3624603.479284
5741719.696229 -10.404608 -4004047.868433
5470889.544268 -1.671149 -4366796.889027
5177216.151541 -1.837576 -4711285.584938
4861903.684980 0.387422 -5036075.875592
4526172.002639 3.024540 -5339785.940640
4171605.158443 3.044056 -5621177.167361
3799554.858470 1.633082 -5879078.989248
3411616.753642 5.210270 -6112370.058647
3009409.213645 3.417823 -6320089.151896
2594606.575886 -3.483356 -6501366.916670
2168971.510381 -0.283230 -6655478.807834
1734236.248293 3.102595 -6781732.358258
1292247.092434 1.984236 -6879664.968471
844893.394508 1.262575 -6948811.174624
394001.688106 0.221659 -6988895.156425
-58554.688949 -0.012436 -6999757.251510
-510868.831895 0.218437 -6981334.864876
-961014.359675 0.692463 -6933669.367281
-1407188.425871 0.853568 -6857155.302255
-1847432.399810 1.388033 -6751787.880007
-2279989.681326 -0.462082 -6618255.967351
-2703010.425693 -0.485988 -6457073.528344
-3114714.302835 4.863993 -6268851.753220
-3513384.004804 0.132548 -6054417.040301
-3897397.858774 7.910048 -5814681.400232
-4265058.524856 -2.745032 -5550627.429726
-4614906.607134 -1.073095 -5263352.294107
-4945447.049835 -3.677893 -4954047.053050
-5255293.598770 -2.483486 -4624020.535387
-5543186.830473 -13.759225 -4274685.015433
-5807901.496664 -7.316506 -3907442.292365
-6048295.245245 0.589709 -3523857.617317
-6263453.294080 -1.374597 -3125586.031683
-6452323.250463 -4.077016 -2714196.862987
-6614326.601807 13.449868 -2291483.591262
-6748555.363873 -1.546399 -1859148.671343
-6854644.342009 -16.506370 -1419095.431840
-6932047.086627 2.661015 -973088.221588
-6980455.935146 6.273502 -523001.408288
-6999629.788981 5.030542 -70685.562556
-6989579.109545 -5.485853 381838.058788
-6950281.302502 -8.005555 832855.397007
-6881912.977185 0.849680 1280345.281379
-6784778.740616 -4.526399 1722468.312925
-6659247.541348 -3.037509 2157409.502173
-6505885.381420 -11.992715 2583310.487100
-6325301.917322 -1.103717 2998434.472984
-6118292.569476 4.514435 3400985.110020
-5885650.732789 -2.543379 3789342.557097
-5628411.120995 -1.731431 4161836.963982
-5347659.517069 -4.266571 4516912.822482
-5044508.253560 -2.603213 4853127.608467
-4720289.570155 -1.428023 5169030.567412
-4376340.974570 -7.626139 5463314.716852
-4014049.896733 0.999585 5734768.266294
-3634984.338760 2.349715 5982214.054477
-3240696.652557 5.962026 6204663.623123
-2832899.710870 -2.461366 6401150.318369
-2413254.558679 2.217259 6570869.061023
-1983460.387474 -3.553984 6713104.891525
-1545411.754537 -0.806072 6827271.146802
-1100891.334327 2.478441 6912877.630222
-651770.361080 -0.302586 6969573.423891
-199945.274180 0.036180 6997147.047696
252747.488442 0.188594 6995462.645650
704351.251437 -0.265145 6964461.431569
1153017.130029 -1.093180 6904371.157358
1596891.347121 1.964811 6815413.784361
2034095.670565 0.591271 6697958.153607
2462751.609008 -0.215970 6552477.877756
2881143.367223 -1.105686 6379586.440946
3287438.067063 0.913612 6180026.280512
3680006.428297 -3.341363 5954618.395310
4057160.635131 -0.080798 5704318.870773
4417388.408354 0.916160 5430147.773800
4759170.496805 -2.940446 5133264.584540
5081009.701825 1.542819 4814912.790828
5381592.515577 9.088009 4476451.413477
5659614.053545 -0.360923 4119263.230662
5914057.711429 5.594713 3744814.140012
6143769.733187 -1.044949 3354727.943972
6347757.824861 4.895797 2950605.696636
6525187.700259 7.463654 2534139.693605
6675313.742396 11.647114 2107106.415142
6797554.183524 7.842136 1671233.554913
6891396.413381 11.635787 1228372.988883
6956369.072509 2.681890 780371.132307
6992277.460923 4.462203 329093.153484
6998921.375767 5.285715 -123532.528140
6976242.287702 15.374290 -575625.062454
6924500.826422 -8.036274 -1025331.513737
6843734.268900 -3.008919 -1470761.803611
6734380.419741 10.005744 -1910067.190987
6596837.517823 3.459175 -2341313.513301
6431716.235229 -11.195809 -2762841.953623
6239688.601161 11.247232 -3172787.756305
6021539.919915 -7.102684 -3569405.084469
5778222.685521 1.890142 -3951137.242645
5510811.187629 -7.182086 -4316392.417345
5220259.816834 2.863975 -4663557.082395
4907930.696611 -4.676879 -4991211.973288
4575033.360544 7.525757 -5297995.294573
4223057.043045 -3.939143 -5582592.012950
3853393.045700 0.295556 -5843897.280562
3467622.266280 6.462491 -6080765.929101
3067342.802891 1.527179 -6292184.502916
2654197.137856 1.914239 -6477296.858430
2229979.153009 -1.290089 -6635271.522163
1796471.715081 -1.509323 -6765561.029580
1355398.326431 0.506735 -6867557.215072
908691.445905 1.232542 -6940764.795286
458183.868410 0.034300 -6984975.443201
5735.156023 0.002494 -7000009.501639
-446718.313590 -0.355384 -6985746.086988
-897312.594396 -0.288301 -6942211.598962
-1344146.913579 -1.841223 -6869685.098957
-1785359.717536 -0.331080 -6768547.268408
-2219106.403972 -1.073611 -6638964.202628
-2643581.731273 1.954583 -6481610.626698
-3056997.104482 2.075601 -6297177.360593
-3457655.113685 4.069117 -6086447.984110
-3843813.283155 -0.916533 -5850218.475852
-4213883.206999 5.829860 -5589573.054408
-4566357.559284 0.438132 -5305484.199258
-4899743.953002 -7.970028 -4999245.844531
-5212610.439217 0.161534 -4672099.861917
-5503706.791068 1.405088 -4325391.938309
-5771785.215008 -0.727334 -3960645.805397
-6015707.784854 -0.895336 -3579282.698518
-6234444.805932 -3.011474 -3182941.714665
-6427158.287992 2.388146 -2773364.012493
-6592980.819219 -4.968982 -2352141.341848
-6731231.135913 -6.744106 -1921071.631624
-6841320.418184 1.009572 -1481994.505833
-6922795.131386 -1.212688 -1036678.599156
-6975339.011846 1.907692 -587101.617345
-6998697.531014 -6.613460 -135009.827387
-6992779.059961 -3.564045 317672.918653
-6957627.405196 0.867865 768956.789665
-6893383.518065 4.669001 1217065.924249
-6800297.662824 -1.996280 1660097.334203
-6678758.378386 8.916553 2096167.684763
-6529315.402927 3.236904 2523440.884200
-6352562.394529 -2.150172 2940207.991348
-6149244.422913 -4.463898 3344666.008331
-5920221.491646 -2.509373 3735113.261778
-5666400.034865 -4.748762 4109959.056505
-5388952.270190 5.743977 4467607.431953
-5088871.241583 -0.264617 4806610.811688
-4767527.254727 2.534793 5125470.936065
-4426292.262522 0.475309 5422907.758436
-4066520.991918 -5.359808 5697649.260309
-3689752.514613 2.780838 5948580.736661
-3297556.832297 -1.413821 6174637.677968
-2891546.870280 1.955990 6374861.575261
-2473475.426366 -0.689344 6548427.666175
-2045045.178188 1.842377 6694611.227702
-1608044.116626 0.939411 6812786.951308
-1164343.422563 -2.042970 6902481.657998
-715795.410244 0.542825 6963328.846788
-264195.952623 -0.109365 6995002.047559
188470.890698 -0.358350 6997439.597030
640353.242222 0.375861 6970633.543435
1089558.461211 0.794324 6914671.324517
1534239.008912 1.799865 6829798.315956
1972481.313577 0.288054 6716353.084222
2402468.785842 -3.647930 6574814.630372
2822384.242986 -1.046178 6405783.246713
3230545.514148 -1.649963 6209955.765920
3625199.036654 2.828225 5988161.999754
4004618.324834 1.671987 5741336.411569
4367340.018286 1.796021 5470490.628273
4711798.309116 4.793793 5176771.645880
5036555.890726 3.266184 4861395.337305
5340232.743766 -3.001810 4525692.910771
5621616.118405 3.459572 4171051.127714
5879428.157560 4.387417 3798987.369490
6112687.502411 3.679503 3411028.102715
6320386.591320 -5.769879 3008785.301755
6501656.432544 -6.876444 2593961.416531
6655712.478272 -7.636229 2168318.878844
6781937.040627 -4.948224 1733590.716373
6879792.510407 -0.992110 1291602.118701
6948924.313486 -10.966389 844203.745846
6988919.831696 -4.707209 393331.057624
6999750.915988 0.039809 -59251.831892
6981322.476270 -3.726979 -511578.784540
6933642.111576 8.466954 -961730.974004
6856950.619338 9.683625 -1407841.620705
6751643.587660 -0.347542 -1848113.061668
6618060.295138 12.450651 -2280671.373773
6456794.889283 -9.311412 -2703624.016683
6268550.736360 7.482927 -3115306.541739
6054088.396727 -5.996119 -3514006.937572
5814297.341690 -15.890561 -3897948.498341
5550204.162474 -9.340609 -4265602.016721
5262896.145279 -3.867914 -4615411.005342
4953541.079122 -2.163041 -4945932.125903
4623526.215796 5.757713 -5255790.972163
4274130.493535 0.951887 -5543582.586991
3906875.263091 -0.825097 -5808289.606218
